round,stadium,home_team,home_score,away_score,away_team,year
30,Vila Belmiro,Santos,1.0,2.0,Atlético-MG,2022
30,Ligga Arena,Athletico-PR,1.0,1.0,Fortaleza,2022
30,Antônio Accioly,Atlético-GO,3.0,2.0,Fluminense,2022
30,Castelão (CE),Ceará,1.0,1.0,Goiás,2022
30,Nabi Abi Chedid,RB Bragantino,2.0,1.0,Cuiabá,2022
30,Alfredo Jaconi,Juventude,2.0,2.0,Corinthians,2022
31,Vila Belmiro,Santos,4.0,1.0,Juventude,2022
31,Antônio Accioly,Atlético-GO,1.0,1.0,Palmeiras,2022
31,Maracanã,Fluminense,0.0,2.0,América-MG,2022
31,Couto Pereira,Coritiba,2.0,1.0,RB Bragantino,2022
31,Arena Pantanal,Cuiabá,1.0,2.0,Flamengo,2022
31,Morumbi,São Paulo,0.0,1.0,Botafogo,2022
31,Castelão (CE),Fortaleza,2.0,0.0,Avaí,2022
31,Beira-Rio,Internacional,4.0,2.0,Goiás,2022
31,Neo Química Arena,Corinthians,2.0,1.0,Athletico-PR,2022
31,Mineirão,Atlético-MG,0.0,0.0,Ceará,2022
32,Ligga Arena,Athletico-PR,1.0,0.0,Coritiba,2022
32,Hailé Pinheiro (Serrinha),Goiás,0.0,0.0,Corinthians,2022
32,Nabi Abi Chedid,RB Bragantino,0.0,2.0,Santos,2022
32,Ressacada,Avaí,0.0,3.0,Fluminense,2022
32,Independência,América-MG,1.0,2.0,Fortaleza,2022
32,Nilton Santos (Engenhão),Botafogo,0.0,1.0,Internacional,2022
32,Allianz Parque,Palmeiras,0.0,0.0,São Paulo,2022
32,Castelão (CE),Ceará,1.0,1.0,Cuiabá,2022
32,Maracanã,Flamengo,1.0,0.0,Atlético-MG,2022
32,Alfredo Jaconi,Juventude,1.0,1.0,Atlético-GO,2022
33,Castelão (CE),Fortaleza,0.0,0.0,Atlético-MG,2022
33,Arena Pantanal,Cuiabá,1.0,2.0,Goiás,2022
33,Couto Pereira,Coritiba,1.0,1.0,Internacional,2022
33,Antônio Accioly,Atlético-GO,1.0,0.0,Ceará,2022
33,Maracanã,Fluminense,2.0,2.0,Botafogo,2022
33,Allianz Parque,Palmeiras,3.0,0.0,Avaí,2022
33,Independência,América-MG,1.0,2.0,Flamengo,2022
33,Vila Belmiro,Santos,0.0,1.0,Corinthians,2022
33,Nabi Abi Chedid,RB Bragantino,4.0,2.0,Athletico-PR,2022
33,Alfredo Jaconi,Juventude,1.0,2.0,São Paulo,2022
34,Arena Pantanal,Cuiabá,1.0,0.0,Avaí,2022
34,Mineirão,Atlético-MG,1.0,0.0,Juventude,2022
34,Castelão (CE),Fortaleza,3.0,1.0,Coritiba,2022
34,Morumbi,São Paulo,2.0,1.0,Atlético-GO,2022
34,Neo Química Arena,Corinthians,0.0,2.0,Fluminense,2022
34,Hailé Pinheiro (Serrinha),Goiás,2.0,2.0,América-MG,2022
34,Nilton Santos (Engenhão),Botafogo,2.0,1.0,RB Bragantino,2022
34,Ligga Arena,Athletico-PR,1.0,3.0,Palmeiras,2022
34,Maracanã,Flamengo,3.0,2.0,Santos,2022
34,Beira-Rio,Internacional,2.0,1.0,Ceará,2022
35,Maracanã,Flamengo,1.0,2.0,Corinthians,2022
35,Allianz Parque,Palmeiras,4.0,0.0,Fortaleza,2022
35,Antônio Accioly,Atlético-GO,2.0,3.0,Santos,2022
35,Alfredo Jaconi,Juventude,0.0,1.0,Coritiba,2022
35,Ressacada,Avaí,1.0,2.0,RB Bragantino,2022
35,Independência,América-MG,1.0,0.0,Internacional,2022
35,Ligga Arena,Athletico-PR,3.0,2.0,Goiás,2022
35,Morumbi,São Paulo,2.0,2.0,Atlético-MG,2022
35,Nilton Santos (Engenhão),Botafogo,0.0,2.0,Cuiabá,2022
35,Castelão (CE),Ceará,0.0,1.0,Fluminense,2022
36,Mineirão,Atlético-MG,0.0,2.0,Botafogo,2022
36,Castelão (CE),Fortaleza,1.0,1.0,Atlético-GO,2022
36,Couto Pereira,Coritiba,1.0,0.0,Flamengo,2022
36,Beira-Rio,Internacional,2.0,0.0,Athletico-PR,2022
36,Arena Pantanal,Cuiabá,1.0,1.0,Palmeiras,2022
36,Nabi Abi Chedid,RB Bragantino,1.0,4.0,América-MG,2022
36,Hailé Pinheiro (Serrinha),Goiás,1.0,0.0,Juventude,2022
36,Maracanã,Fluminense,3.0,1.0,São Paulo,2022
36,Arena Barueri,Santos,1.0,1.0,Avaí,2022
36,Neo Química Arena,Corinthians,1.0,0.0,Ceará,2022
37,Nilton Santos (Engenhão),Botafogo,3.0,0.0,Santos,2022
37,Allianz Parque,Palmeiras,2.0,1.0,América-MG,2022
37,Alfredo Jaconi,Juventude,2.0,2.0,Flamengo,2022
37,Antônio Accioly,Atlético-GO,1.0,1.0,Athletico-PR,2022
37,Mineirão,Atlético-MG,3.0,0.0,Cuiabá,2022
37,Ressacada,Avaí,2.0,0.0,Ceará,2022
37,Maracanã,Fluminense,3.0,0.0,Goiás,2022
37,Couto Pereira,Coritiba,2.0,2.0,Corinthians,2022
37,Morumbi,São Paulo,0.0,1.0,Internacional,2022
37,Castelão (CE),Fortaleza,6.0,0.0,RB Bragantino,2022
38,Maracanã,Flamengo,1.0,2.0,Avaí,2022
38,Vila Belmiro,Santos,0.0,2.0,Fortaleza,2022
38,Ligga Arena,Athletico-PR,3.0,0.0,Botafogo,2022
38,Castelão (CE),Ceará,4.0,1.0,Juventude,2022
38,Neo Química Arena,Corinthians,0.0,1.0,Atlético-MG,2022
38,Arena Pantanal,Cuiabá,2.0,1.0,Coritiba,2022
38,Hailé Pinheiro (Serrinha),Goiás,0.0,4.0,São Paulo,2022
38,Beira-Rio,Internacional,3.0,0.0,Palmeiras,2022
38,Nabi Abi Chedid,RB Bragantino,0.0,1.0,Fluminense,2022
38,Independência,América-MG,1.0,1.0,Atlético-GO,2022
1,Allianz Parque,Palmeiras,2.0,1.0,Cuiabá,2023
1,Independência,América-MG,0.0,3.0,Fluminense,2023
1,Nilton Santos (Engenhão),Botafogo,2.0,1.0,São Paulo,2023
1,Nabi Abi Chedid,RB Bragantino,2.0,1.0,Bahia,2023
1,Ligga Arena,Athletico-PR,2.0,0.0,Goiás,2023
1,Castelão (CE),Fortaleza,1.0,1.0,Internacional,2023
1,Mineirão,Atlético-MG,1.0,2.0,Vasco,2023
1,Maracanã,Flamengo,3.0,0.0,Coritiba,2023
1,Neo Química Arena,Corinthians,2.0,1.0,Cruzeiro,2023
1,Alfredo Jaconi,Grêmio,1.0,0.0,Santos,2023
2,Maracanã,Fluminense,2.0,0.0,Athletico-PR,2023
2,Morumbi,São Paulo,3.0,0.0,América-MG,2023
2,Arena Pantanal,Cuiabá,1.0,1.0,RB Bragantino,2023
2,Independência,Cruzeiro,1.0,0.0,Grêmio,2023
2,Beira-Rio,Internacional,2.0,1.0,Flamengo,2023
2,Maracanã,Vasco,2.0,2.0,Palmeiras,2023
2,Vila Belmiro,Santos,0.0,0.0,Atlético-MG,2023
2,Couto Pereira,Coritiba,0.0,3.0,Fortaleza,2023
2,Hailé Pinheiro (Serrinha),Goiás,3.0,1.0,Corinthians,2023
2,Itaipava Arena Fonte Nova,Bahia,1.0,2.0,Botafogo,2023
3,Couto Pereira,Coritiba,1.0,1.0,São Paulo,2023
3,Castelão (CE),Fortaleza,4.0,2.0,Fluminense,2023
3,Allianz Parque,Palmeiras,2.0,1.0,Corinthians,2023
3,Vila Belmiro,Santos,3.0,2.0,América-MG,2023
3,Nabi Abi Chedid,RB Bragantino,0.0,3.0,Cruzeiro,2023
3,Independência,Atlético-MG,2.0,1.0,Athletico-PR,2023
3,Maracanã,Flamengo,2.0,3.0,Botafogo,2023
3,Beira-Rio,Internacional,1.0,0.0,Goiás,2023
3,Arena Pantanal,Cuiabá,1.0,2.0,Grêmio,2023
3,São Januário,Vasco,0.0,1.0,Bahia,2023
4,Independência,Cruzeiro,2.0,1.0,Santos,2023
4,Maracanã,Fluminense,1.0,1.0,Vasco,2023
4,Independência,América-MG,1.0,2.0,Cuiabá,2023
4,Morumbi,São Paulo,2.0,0.0,Internacional,2023
4,Ligga Arena,Athletico-PR,2.0,1.0,Flamengo,2023
4,Itaipava Arena Fonte Nova,Bahia,3.0,1.0,Coritiba,2023
4,Nilton Santos (Engenhão),Botafogo,2.0,0.0,Atlético-MG,2023
4,Hailé Pinheiro (Serrinha),Goiás,0.0,5.0,Palmeiras,2023
4,Arena do Grêmio,Grêmio,3.0,3.0,RB Bragantino,2023
4,Neo Química Arena,Corinthians,1.0,1.0,Fortaleza,2023
5,Vila Belmiro,Santos,3.0,0.0,Bahia,2023
5,Nabi Abi Chedid,RB Bragantino,2.0,2.0,América-MG,2023
5,Beira-Rio,Internacional,0.0,2.0,Athletico-PR,2023
5,Maracanã,Flamengo,2.0,0.0,Goiás,2023
5,Arena Pantanal,Cuiabá,0.0,4.0,Atlético-MG,2023
5,Allianz Parque,Palmeiras,4.0,1.0,Grêmio,2023
5,Mineirão,Cruzeiro,0.0,2.0,Fluminense,2023
5,Couto Pereira,Coritiba,1.0,1.0,Vasco,2023
5,Nilton Santos (Engenhão),Botafogo,3.0,0.0,Corinthians,2023
5,Castelão (CE),Fortaleza,0.0,0.0,São Paulo,2023
6,Itaipava Arena Fonte Nova,Bahia,2.0,3.0,Flamengo,2023
6,Maracanã,Fluminense,2.0,0.0,Cuiabá,2023
6,Allianz Parque,Palmeiras,1.0,1.0,RB Bragantino,2023
6,Mineirão,Atlético-MG,2.0,0.0,Internacional,2023
6,São Januário,Vasco,0.0,1.0,Santos,2023
6,Neo Química Arena,Corinthians,1.0,1.0,São Paulo,2023
6,Arena do Grêmio,Grêmio,0.0,0.0,Fortaleza,2023
6,Hailé Pinheiro (Serrinha),Goiás,2.0,1.0,Botafogo,2023
6,Ligga Arena,Athletico-PR,3.0,2.0,Coritiba,2023
6,Independência,América-MG,0.0,4.0,Cruzeiro,2023
7,Itaipava Arena Fonte Nova,Bahia,1.0,1.0,Goiás,2023
7,Nilton Santos (Engenhão),Botafogo,1.0,0.0,Fluminense,2023
7,Morumbi,São Paulo,4.0,2.0,Vasco,2023
7,Nabi Abi Chedid,RB Bragantino,2.0,0.0,Athletico-PR,2023
7,Couto Pereira,Coritiba,1.0,2.0,Atlético-MG,2023
7,Independência,América-MG,2.0,1.0,Fortaleza,2023
7,Vila Belmiro,Santos,0.0,0.0,Palmeiras,2023
7,Maracanã,Flamengo,1.0,0.0,Corinthians,2023
7,Arena do Grêmio,Grêmio,3.0,1.0,Internacional,2023
7,Arena do Jacaré,Cruzeiro,0.0,1.0,Cuiabá,2023
8,Ligga Arena,Athletico-PR,1.0,2.0,Grêmio,2023
8,Castelão (CE),Fortaleza,2.0,0.0,Vasco,2023
8,Maracanã,Flamengo,1.0,1.0,Cruzeiro,2023
8,Arena Pantanal,Cuiabá,1.0,1.0,Coritiba,2023
8,Morumbi,São Paulo,2.0,1.0,Goiás,2023
8,Neo Química Arena,Corinthians,2.0,0.0,Fluminense,2023
8,Beira-Rio,Internacional,2.0,0.0,Bahia,2023
8,Nabi Abi Chedid,RB Bragantino,2.0,0.0,Santos,2023
8,Mineirão,Atlético-MG,1.0,1.0,Palmeiras,2023
8,Nilton Santos (Engenhão),Botafogo,2.0,0.0,América-MG,2023
9,Castelão (CE),Fortaleza,0.0,0.0,Bahia,2023
9,Parque do Sabiá,Cruzeiro,0.0,1.0,Atlético-MG,2023
9,Ligga Arena,Athletico-PR,1.0,0.0,Botafogo,2023
9,Independência,América-MG,2.0,0.0,Corinthians,2023
9,Vila Belmiro,Santos,1.0,1.0,Internacional,2023
9,Maracanã,Fluminense,2.0,1.0,RB Bragantino,2023
9,Arena do Grêmio,Grêmio,2.0,1.0,São Paulo,2023
9,Allianz Parque,Palmeiras,3.0,1.0,Coritiba,2023
9,Hailé Pinheiro (Serrinha),Goiás,0.0,1.0,Cuiabá,2023
9,Maracanã,Vasco,1.0,4.0,Flamengo,2023
10,Couto Pereira,Coritiba,0.0,0.0,Santos,2023
10,Neo Química Arena,Corinthians,1.0,1.0,Cuiabá,2023
10,Mineirão,Atlético-MG,1.0,1.0,RB Bragantino,2023
10,Itaipava Arena Fonte Nova,Bahia,2.0,2.0,Cruzeiro,2023
10,Nilton Santos (Engenhão),Botafogo,2.0,0.0,Fortaleza,2023
10,Mineirão,América-MG,2.0,2.0,Athletico-PR,2023
10,Morumbi,São Paulo,0.0,2.0,Palmeiras,2023
10,Beira-Rio,Internacional,2.0,1.0,Vasco,2023
10,Maracanã,Flamengo,3.0,0.0,Grêmio,2023
10,Hailé Pinheiro (Serrinha),Goiás,2.0,2.0,Fluminense,2023
11,Morumbi,São Paulo,2.0,1.0,Athletico-PR,2023
11,Mineirão,Cruzeiro,0.0,1.0,Fortaleza,2023
11,Vila Belmiro,Santos,0.0,2.0,Corinthians,2023
11,Raulino de Oliveira,Fluminense,1.0,1.0,Atlético-MG,2023
11,Itaipava Arena Fonte Nova,Bahia,1.0,0.0,Palmeiras,2023
11,Arena do Grêmio,Grêmio,3.0,1.0,América-MG,2023
11,São Januário,Vasco,0.0,1.0,Goiás,2023
11,Couto Pereira,Coritiba,0.0,1.0,Internacional,2023
11,Arena Pantanal,Cuiabá,0.0,1.0,Botafogo,2023
11,Nabi Abi Chedid,RB Bragantino,4.0,0.0,Flamengo,2023
12,Ligga Arena,Athletico-PR,1.0,0.0,Corinthians,2023
12,Maracanã,Fluminense,2.0,1.0,Bahia,2023
12,Castelão (CE),Fortaleza,2.0,1.0,Atlético-MG,2023
12,Independência,Cruzeiro,1.0,0.0,São Paulo,2023
12,Allianz Parque,Palmeiras,0.0,1.0,Botafogo,2023
12,Arena do Grêmio,Grêmio,5.0,1.0,Coritiba,2023
12,Vila Belmiro,Santos,2.0,3.0,Flamengo,2023
12,Nabi Abi Chedid,RB Bragantino,2.0,0.0,Goiás,2023
12,Independência,América-MG,1.0,2.0,Internacional,2023
12,Luso-Brasileiro,Vasco,1.0,0.0,Cuiabá,2023
13,Morumbi,São Paulo,1.0,0.0,Fluminense,2023
13,Maracanã,Flamengo,2.0,0.0,Fortaleza,2023
13,Itaipava Arena Fonte Nova,Bahia,1.0,2.0,Grêmio,2023
13,Beira-Rio,Internacional,0.0,0.0,Cruzeiro,2023
13,Neo Química Arena,Corinthians,0.0,1.0,RB Bragantino,2023
13,Nilton Santos (Engenhão),Botafogo,2.0,0.0,Vasco,2023
13,Mineirão,Atlético-MG,2.0,2.0,América-MG,2023
13,Ligga Arena,Athletico-PR,2.0,2.0,Palmeiras,2023
13,Arena Pantanal,Cuiabá,3.0,0.0,Santos,2023
13,Hailé Pinheiro (Serrinha),Goiás,1.0,2.0,Coritiba,2023
14,São Januário,Vasco,0.0,1.0,Cruzeiro,2023
14,Arena Pantanal,Cuiabá,1.0,1.0,Bahia,2023
14,Mineirão,Atlético-MG,0.0,1.0,Corinthians,2023
14,Couto Pereira,Coritiba,3.0,1.0,América-MG,2023
14,Allianz Parque,Palmeiras,1.0,1.0,Flamengo,2023
14,Vila Belmiro,Santos,4.0,3.0,Goiás,2023
14,Maracanã,Fluminense,2.0,0.0,Internacional,2023
14,Nabi Abi Chedid,RB Bragantino,0.0,0.0,São Paulo,2023
14,Arena do Grêmio,Grêmio,0.0,2.0,Botafogo,2023
14,Castelão (CE),Fortaleza,1.0,0.0,Athletico-PR,2023
15,Nilton Santos (Engenhão),Botafogo,2.0,0.0,RB Bragantino,2023
15,Independência,Cruzeiro,0.0,0.0,Coritiba,2023
15,Maracanã,Fluminense,0.0,0.0,Flamengo,2023
15,Morumbi,São Paulo,4.0,1.0,Santos,2023
15,Castelão (CE),Fortaleza,0.0,1.0,Cuiabá,2023
15,Beira-Rio,Internacional,0.0,0.0,Palmeiras,2023
15,Ligga Arena,Athletico-PR,2.0,0.0,Bahia,2023
15,Hailé Pinheiro (Serrinha),Goiás,0.0,0.0,Atlético-MG,2023
15,Neo Química Arena,Corinthians,4.0,4.0,Grêmio,2023
15,Independência,América-MG,0.0,1.0,Vasco,2023
16,Maracanã,Flamengo,1.0,1.0,América-MG,2023
16,Allianz Parque,Palmeiras,3.0,1.0,Fortaleza,2023
16,Itaipava Arena Fonte Nova,Bahia,0.0,0.0,Corinthians,2023
16,Arena Pantanal,Cuiabá,2.0,1.0,São Paulo,2023
16,Arena do Grêmio,Grêmio,1.0,0.0,Atlético-MG,2023
16,Vila Belmiro,Santos,2.0,2.0,Botafogo,2023
16,Nabi Abi Chedid,RB Bragantino,0.0,0.0,Internacional,2023
16,Independência,Cruzeiro,0.0,1.0,Goiás,2023
16,São Januário,Vasco,0.0,2.0,Athletico-PR,2023
16,Couto Pereira,Coritiba,2.0,0.0,Fluminense,2023
17,Maracanã,Fluminense,1.0,0.0,Santos,2023
17,Beira-Rio,Internacional,1.0,2.0,Cuiabá,2023
17,Ligga Arena,Athletico-PR,3.0,3.0,Cruzeiro,2023
17,Neo Química Arena,Corinthians,3.0,1.0,Vasco,2023
17,Castelão (CE),Fortaleza,0.0,3.0,RB Bragantino,2023
17,Independência,Atlético-MG,1.0,2.0,Flamengo,2023
17,Morumbi,São Paulo,0.0,0.0,Bahia,2023
17,Nilton Santos (Engenhão),Botafogo,4.0,1.0,Coritiba,2023
17,Independência,América-MG,1.0,4.0,Palmeiras,2023
17,Hailé Pinheiro (Serrinha),Goiás,1.0,1.0,Grêmio,2023
18,Vila Belmiro,Santos,1.0,1.0,Athletico-PR,2023
18,Hailé Pinheiro (Serrinha),Goiás,1.0,0.0,Fortaleza,2023
18,Beira-Rio,Internacional,2.0,2.0,Corinthians,2023
18,Maracanã,Fluminense,2.0,1.0,Palmeiras,2023
18,São Januário,Vasco,1.0,0.0,Grêmio,2023
18,Morumbi,São Paulo,0.0,2.0,Atlético-MG,2023
18,Mineirão,Cruzeiro,0.0,0.0,Botafogo,2023
18,Couto Pereira,Coritiba,0.0,1.0,RB Bragantino,2023
18,Itaipava Arena Fonte Nova,Bahia,3.0,1.0,América-MG,2023
18,Arena Pantanal,Cuiabá,3.0,0.0,Flamengo,2023
19,Nilton Santos (Engenhão),Botafogo,3.0,1.0,Internacional,2023
19,Mineirão,Atlético-MG,1.0,0.0,Bahia,2023
19,Neo Química Arena,Corinthians,3.0,1.0,Coritiba,2023
19,Arena do Grêmio,Grêmio,2.0,1.0,Fluminense,2023
19,Independência,América-MG,0.0,1.0,Goiás,2023
19,Maracanã,Flamengo,1.0,1.0,São Paulo,2023
19,Castelão (CE),Fortaleza,4.0,0.0,Santos,2023
19,Allianz Parque,Palmeiras,1.0,0.0,Cruzeiro,2023
19,Nabi Abi Chedid,RB Bragantino,1.0,1.0,Vasco,2023
19,Ligga Arena,Athletico-PR,2.0,0.0,Cuiabá,2023
20,Morumbi,São Paulo,0.0,0.0,Botafogo,2023
20,Beira-Rio,Internacional,0.0,1.0,Fortaleza,2023
20,Maracanã,Fluminense,3.0,1.0,América-MG,2023
20,Arena Pantanal,Cuiabá,0.0,2.0,Palmeiras,2023
20,Mineirão,Cruzeiro,1.0,1.0,Corinthians,2023
20,Maracanã,Vasco,1.0,0.0,Atlético-MG,2023
20,Vila Belmiro,Santos,2.0,1.0,Grêmio,2023
20,Couto Pereira,Coritiba,2.0,3.0,Flamengo,2023
20,Itaipava Arena Fonte Nova,Bahia,4.0,0.0,RB Bragantino,2023
20,Hailé Pinheiro (Serrinha),Goiás,1.0,1.0,Athletico-PR,2023
21,Maracanã,Flamengo,0.0,0.0,Internacional,2023
21,Neo Química Arena,Corinthians,1.0,1.0,Goiás,2023
21,Nabi Abi Chedid,RB Bragantino,2.0,0.0,Cuiabá,2023
21,Nilton Santos (Engenhão),Botafogo,3.0,0.0,Bahia,2023
21,Arena MRV,Atlético-MG,2.0,0.0,Santos,2023
21,Independência,América-MG,2.0,1.0,São Paulo,2023
21,Allianz Parque,Palmeiras,1.0,0.0,Vasco,2023
21,Ligga Arena,Athletico-PR,2.0,2.0,Fluminense,2023
21,Presidente Vargas (CE),Fortaleza,3.0,1.0,Coritiba,2023
21,Arena do Grêmio,Grêmio,3.0,0.0,Cruzeiro,2023
22,Hailé Pinheiro (Serrinha),Goiás,0.0,0.0,Internacional,2023
22,Ligga Arena,Athletico-PR,1.0,1.0,Atlético-MG,2023
22,Nilton Santos (Engenhão),Botafogo,1.0,2.0,Flamengo,2023
22,Arena do Grêmio,Grêmio,2.0,0.0,Cuiabá,2023
22,Raulino de Oliveira,Fluminense,1.0,0.0,Fortaleza,2023
22,Neo Química Arena,Corinthians,0.0,0.0,Palmeiras,2023
22,Mineirão,Cruzeiro,0.0,0.0,RB Bragantino,2023
22,Itaipava Arena Fonte Nova,Bahia,1.0,1.0,Vasco,2023
22,Independência,América-MG,2.0,0.0,Santos,2023
22,Morumbi,São Paulo,2.0,1.0,Coritiba,2023
23,Kleber Andrade,Flamengo,0.0,3.0,Athletico-PR,2023
23,Beira-Rio,Internacional,2.0,1.0,São Paulo,2023
23,Vila Belmiro,Santos,0.0,3.0,Cruzeiro,2023
23,Castelão (CE),Fortaleza,2.0,1.0,Corinthians,2023
23,Couto Pereira,Coritiba,2.0,4.0,Bahia,2023
23,Nabi Abi Chedid,RB Bragantino,2.0,0.0,Grêmio,2023
23,Arena Pantanal,Cuiabá,2.0,2.0,América-MG,2023
23,Allianz Parque,Palmeiras,1.0,0.0,Goiás,2023
23,Nilton Santos (Engenhão),Vasco,4.0,2.0,Fluminense,2023
23,Arena MRV,Atlético-MG,1.0,0.0,Botafogo,2023
24,Itaipava Arena Fonte Nova,Bahia,1.0,2.0,Santos,2023
24,Independência,América-MG,0.0,2.0,RB Bragantino,2023
24,Hailé Pinheiro (Serrinha),Goiás,0.0,0.0,Flamengo,2023
24,Maracanã,Fluminense,1.0,0.0,Cruzeiro,2023
24,Morumbi,São Paulo,1.0,2.0,Fortaleza,2023
24,São Januário,Vasco,5.0,1.0,Coritiba,2023
24,Ligga Arena,Athletico-PR,2.0,1.0,Internacional,2023
24,Arena do Grêmio,Grêmio,1.0,0.0,Palmeiras,2023
24,Neo Química Arena,Corinthians,1.0,0.0,Botafogo,2023
24,Arena MRV,Atlético-MG,1.0,0.0,Cuiabá,2023
25,Maracanã,Flamengo,1.0,0.0,Bahia,2023
25,Castelão (CE),Fortaleza,1.0,1.0,Grêmio,2023
25,Morumbi,São Paulo,2.0,1.0,Corinthians,2023
25,Arena Pantanal,Cuiabá,3.0,0.0,Fluminense,2023
25,Beira-Rio,Internacional,0.0,2.0,Atlético-MG,2023
25,Vila Belmiro,Santos,4.0,1.0,Vasco,2023
25,Mineirão,Cruzeiro,1.0,1.0,América-MG,2023
25,Couto Pereira,Coritiba,2.0,0.0,Athletico-PR,2023
25,Nabi Abi Chedid,RB Bragantino,2.0,1.0,Palmeiras,2023
25,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Goiás,2023
26,Hailé Pinheiro (Serrinha),Goiás,4.0,6.0,Bahia,2023
26,São Januário,Vasco,0.0,0.0,São Paulo,2023
26,Neo Química Arena,Corinthians,1.0,1.0,Flamengo,2023
26,Maracanã,Fluminense,0.0,2.0,Botafogo,2023
26,Arena Barueri,Palmeiras,1.0,2.0,Santos,2023
26,Beira-Rio,Internacional,3.0,2.0,Grêmio,2023
26,Arena MRV,Atlético-MG,1.0,2.0,Coritiba,2023
26,Ligga Arena,Athletico-PR,1.0,1.0,RB Bragantino,2023
26,Castelão (CE),Fortaleza,3.0,2.0,América-MG,2023
26,Arena Pantanal,Cuiabá,0.0,0.0,Cruzeiro,2023
27,Arena do Grêmio,Grêmio,1.0,2.0,Athletico-PR,2023
27,Couto Pereira,Coritiba,0.0,3.0,Cuiabá,2023
27,Independência,América-MG,1.0,2.0,Botafogo,2023
27,São Januário,Vasco,1.0,0.0,Fortaleza,2023
27,Hailé Pinheiro (Serrinha),Goiás,2.0,0.0,São Paulo,2023
27,Itaipava Arena Fonte Nova,Bahia,1.0,0.0,Internacional,2023
27,Allianz Parque,Palmeiras,0.0,2.0,Atlético-MG,2023
27,Mineirão,Cruzeiro,0.0,2.0,Flamengo,2023
27,Vila Belmiro,Santos,1.0,3.0,RB Bragantino,2023
27,Maracanã,Fluminense,3.0,3.0,Corinthians,2023
28,Morumbi,São Paulo,3.0,0.0,Grêmio,2023
28,Itaipava Arena Fonte Nova,Bahia,2.0,0.0,Fortaleza,2023
28,Arena Pantanal,Cuiabá,1.0,1.0,Goiás,2023
28,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Athletico-PR,2023
28,Maracanã,Flamengo,1.0,0.0,Vasco,2023
28,Arena MRV,Atlético-MG,0.0,1.0,Cruzeiro,2023
28,Beira-Rio,Internacional,7.0,1.0,Santos,2023
28,Neo Química Arena,Corinthians,1.0,1.0,América-MG,2023
28,Nabi Abi Chedid,RB Bragantino,1.0,0.0,Fluminense,2023
28,Couto Pereira,Coritiba,0.0,2.0,Palmeiras,2023
29,Raulino de Oliveira,Fluminense,5.0,3.0,Goiás,2023
29,Nabi Abi Chedid,RB Bragantino,1.0,2.0,Atlético-MG,2023
29,Ligga Arena,Athletico-PR,3.0,2.0,América-MG,2023
29,Allianz Parque,Palmeiras,5.0,0.0,São Paulo,2023
29,Mineirão,Cruzeiro,3.0,0.0,Bahia,2023
29,Arena do Grêmio,Grêmio,3.0,2.0,Flamengo,2023
29,Arena Pantanal,Cuiabá,0.0,1.0,Corinthians,2023
29,São Januário,Vasco,1.0,2.0,Internacional,2023
29,Vila Belmiro,Santos,2.0,1.0,Coritiba,2023
29,Castelão (CE),Fortaleza,2.0,2.0,Botafogo,2023
30,Allianz Parque,Palmeiras,1.0,0.0,Bahia,2023
30,Independência,América-MG,3.0,4.0,Grêmio,2023
30,Arena MRV,Atlético-MG,2.0,0.0,Fluminense,2023
30,Hailé Pinheiro (Serrinha),Goiás,1.0,1.0,Vasco,2023
30,Ligga Arena,Athletico-PR,1.0,1.0,São Paulo,2023
30,Neo Química Arena,Corinthians,1.0,1.0,Santos,2023
30,Beira-Rio,Internacional,3.0,4.0,Coritiba,2023
30,Nilton Santos (Engenhão),Botafogo,0.0,1.0,Cuiabá,2023
30,Castelão (CE),Fortaleza,0.0,1.0,Cruzeiro,2023
30,Maracanã,Flamengo,1.0,0.0,RB Bragantino,2023
31,Itaipava Arena Fonte Nova,Bahia,1.0,0.0,Fluminense,2023
31,Neo Química Arena,Corinthians,1.0,0.0,Athletico-PR,2023
31,Beira-Rio,Internacional,1.0,1.0,América-MG,2023
31,Mané Garrincha,Flamengo,1.0,2.0,Santos,2023
31,Couto Pereira,Coritiba,1.0,2.0,Grêmio,2023
31,Nilton Santos (Engenhão),Botafogo,3.0,4.0,Palmeiras,2023
31,Arena MRV,Atlético-MG,3.0,1.0,Fortaleza,2023
31,Arena Pantanal,Cuiabá,0.0,2.0,Vasco,2023
31,Hailé Pinheiro (Serrinha),Goiás,0.0,2.0,RB Bragantino,2023
31,Morumbi,São Paulo,1.0,0.0,Cruzeiro,2023
32,Arena do Grêmio,Grêmio,1.0,0.0,Bahia,2023
32,Parque do Sabiá,América-MG,1.0,1.0,Atlético-MG,2023
32,Arena Barueri,Palmeiras,1.0,0.0,Athletico-PR,2023
32,Nabi Abi Chedid,RB Bragantino,1.0,0.0,Corinthians,2023
32,Mineirão,Cruzeiro,1.0,2.0,Internacional,2023
32,Castelão (CE),Fortaleza,0.0,2.0,Flamengo,2023
32,Couto Pereira,Coritiba,0.0,1.0,Goiás,2023
32,São Januário,Vasco,1.0,0.0,Botafogo,2023
32,Vila Belmiro,Santos,0.0,0.0,Cuiabá,2023
32,Maracanã,Fluminense,1.0,0.0,São Paulo,2023
33,Beira-Rio,Internacional,0.0,0.0,Fluminense,2023
33,Independência,América-MG,0.0,3.0,Coritiba,2023
